Index,Intersection Name,Latitude,Longitude
403,Childs Avenue and Childs Avenue,37.28798981417176,-120.4729317475033
404,Stonewood Drive and Stonewood Drive,37.08049605100135,-120.8434775965842
405,Stonewood Drive and Stonewood Drive,37.08116927535529,-120.84362543158514
406,Stonewood Drive and Woodbridge Street,37.08116927535529,-120.84362543158514
407,Stonewood Drive and Marsala Street,37.08049605100135,-120.8434775965842
408,Nantes Avenue and Nantes Avenue,37.08427189743095,-120.85327322525222
409,Nantes Avenue and Nantes Avenue,37.08430170219725,-120.85327300465288
410,Nantes Avenue and Capri Avenue,37.08427189743095,-120.85327322525222
411,K Street and 23Rd Street,37.30686198565162,-120.47840553667753
412,K Street and K Street,37.305859625764015,-120.47897313439327
413,K Street and 22Nd Street,37.305859625764015,-120.47897313439327
414,K Street and K Street,37.30686198565162,-120.47840553667753
415,Willowbrook Drive and Willowbrook Drive,37.31677490866737,-120.50411372551442
416,Willowbrook Drive and Willowbrook,37.316365167373455,-120.50412203013761
417,152 and San Juan Road,37.05447598402755,-120.65362198368912
418,152 and Arroya Road,37.05449117205928,-120.67174803169956
419,152 and Arroya Avenue,37.05449117205928,-120.67174803169956
420,152 and 152,37.05449117205928,-120.67174803169956
421,152 and 152,37.05447598402755,-120.65362198368912
422,Linden Avenue and Swift Avenue,37.032786149528775,-120.68086692914278
423,Linden Avenue and Linden Avenue,37.032763140031534,-120.67178012860315
424,Linden Avenue and Arroya Avenue,37.032763140031534,-120.67178012860315
425,Linden Avenue and Linden Avenue,37.032786149528775,-120.68086692914278
426,Pebble Beach Place and Pebble Beach Drive,37.331591005006565,-120.44874367423024
427,Pebble Beach Place and Saint Andrews Drive,37.331591005006565,-120.44874367423024
428,San Juan Road and Arroya Avenue,37.0732935299964,-120.65357655560763
429,San Juan Road and Hutchins Road,37.07932036386225,-120.65355290564915
430,San Juan Road and San Juan Road,37.0732935299964,-120.65357655560763
431,Yosemite Avenue and Yosemite Avenue,37.33213197700771,-120.44419293281483
432,Yosemite Avenue and Yosemite Avenue,37.3321335208735,-120.44759534265235
433,Yosemite Avenue and Mckee Road,37.33213197700771,-120.44419293281483
434,Yosemite Avenue and Chaparral Drive,37.3321335208735,-120.44759534265235
435,Jenner Drive and Jenner Drive,37.33421036433761,-120.4958786696281
436,Jenner Drive and Danco Avenue,37.33418488378824,-120.49830677335142
437,Jenner Drive and Crane Avenue,37.33421036433761,-120.4958786696281
438,Combs Road and Chamberlain Road,37.15679513288442,-120.54635703790379
439,Combs Road and Sandy Mush Road,37.18582446973543,-120.5461741956453
440,Dickenson Ferry Road and Dickenson Ferry Road,37.27333990444476,-120.51501744259596
441,Dickenson Ferry Road and Dickenson Ferry Road,37.27321806141793,-120.52385683170868
442,Dickenson Ferry Road and Hartley Road,37.27333990444476,-120.51501744259596
443,Beachwood Drive and Lobo Avenue,37.324498842695775,-120.52805844549049
444,Beachwood Drive and Beachwood Drive,37.324498842695775,-120.52805844549049
445,Beachwood Drive and Beachwood Drive,37.32599292682689,-120.52804181167166
446,Beachwood Drive and Pinedale Avenue,37.32599292682689,-120.52804181167166
447,Sattui Court and Ironstone Drive,37.34171327871985,-120.4810466906088
448,Aviator Avenue and Aviator Avenue,36.976957881163464,-120.63404671088962
449,Aviator Avenue and Skinner Street,36.976957881163464,-120.63404671088962
450,Aviator Avenue and Stearman Street,36.97784278034692,-120.63404930143385
451,Shaffer Road and Shaffer Road,37.350614911431116,-120.595890271678
452,Shaffer Road and Juniper Avenue,37.349840398637966,-120.595899598434
453,Shaffer Road and Juniper Avenue,37.349840398637966,-120.595899598434
454,Shaffer Road and Shaffer Road,37.349840398637966,-120.595899598434
455,Shaffer Road and Kadota Avenue,37.350614911431116,-120.595890271678
456,Ingomar Grade and Ingomar Grade,37.09932183876674,-120.93059486803337
457,Ingomar Grade and Henry Miller Avenue,37.09932183876674,-120.93059486803337
458,Ingomar Grade and Third Street,37.09780589388888,-120.92728772188148
459,Ingomar Grade and Ingomar Grade,37.09780589388888,-120.92728772188148
460,Belmont Drive and Del Mar Avenue,37.33248405384962,-120.4984767885917
461,Belmont Drive and Newport Avenue,37.33247778609745,-120.49736704410309
462,Belmont Drive and Belmont Drive,37.33247778609745,-120.49736704410309
463,Chestnut Lane and Irvine Drive,37.38257550374554,-120.60446867463574
464,Chestnut Lane and Chestnut Lane,37.38329233697338,-120.60445393070327
465,Chestnut Lane and Chestnut Lane,37.38257550374554,-120.60446867463574
466,Chestnut Lane and Cal Bears Court,37.38329233697338,-120.60445393070327
467,Meredith Avenue and West Avenue,37.24938838622366,-121.00346028085794
468,Meredith Avenue and Payne Avenue,37.249390362651305,-121.00236087037028
469,Meredith Avenue and Meredith Avenue,37.24938838622366,-121.00346028085794
470,Meredith Avenue and Meredith Avenue,37.249390362651305,-121.00236087037028
471,Yosemite Parkway and Baker Drive,37.29513120375633,-120.44363613757163
472,Yosemite Parkway and 140,37.29511756549573,-120.43902269391094
473,Yosemite Parkway and Santa Fe Avenue,37.29511756549573,-120.43902269391094
474,Yosemite Parkway and Yosemite Parkway,37.29513120375633,-120.44363613757163
475,Linda Lane and 7Th Street,37.297293510306446,-120.5093695225442
476,Linda Lane and 8Th Street,37.298203969438866,-120.50933869567902
477,Linda Lane and Linda Lane,37.298203969438866,-120.50933869567902
478,Bismarck Drive and Bismarck Drive,37.322785267822844,-120.49797581666188
479,Bismarck Drive and Loughborough Drive,37.322785267822844,-120.49797581666188
480,Bismarck Drive and Bismarck Drive,37.32393261733126,-120.49851915848598
481,Bismarck Drive and Cheyenne Drive,37.32393261733126,-120.49851915848598
482,Norris Avenue and Fugate Landing,36.97590592682883,-120.63120347816304
483,Norris Avenue and Spain Street,36.97590592682883,-120.63120347816304
484,Norris Avenue and Wood Court,36.97696335229182,-120.6312088983965
485,Norris Avenue and Skinner Street,36.97696335229182,-120.6312088983965
486,Bell Drive and Bell Drive,37.345689285458334,-120.6232511771758
487,Bell Drive and Shasta Drive,37.345689285458334,-120.6232511771758
488,Bell Drive and Bell Drive,37.34569322676729,-120.62209650515139
489,Bell Drive and Freedom Lane,37.34569322676729,-120.62209650515139
490,Applegate Road and Moran Avenue,37.30936717305324,-120.6147842175955
491,Applegate Road and Applegate Road,37.30936717305324,-120.6147842175955
492,Applegate Road and Applegate Road,37.31664677818481,-120.61446684412631
493,Applegate Road and White Crane Road,37.31664677818481,-120.61446684412631
494,140 and Persimmon Way,37.302406305254195,-120.56716431311432
495,140 and Gurr Road,37.302444622052676,-120.55942609100842
496,140 and 140,37.302406305254195,-120.56716431311432
497,140 and 140,37.302444622052676,-120.55942609100842
498,Swan Court and Swan Avenue,37.33370282736244,-120.45159404855647
499,Swan Court and Partridge Drive,37.33370282736244,-120.45159404855647
500,Gerard Avenue and Santa Fe Avenue,37.28058300420847,-120.31064171270407
501,Gerard Avenue and Ivett Road,37.28050272309756,-120.30668240091498
502,Gerard Avenue and Gerard Avenue,37.28050272309756,-120.30668240091498
503,Gerard Avenue and Gerard Avenue,37.28058300420847,-120.31064171270407
504,Canal Drive and Canal Drive,37.41935186952215,-120.74544795964233
505,Canal Drive and South Avenue,37.426347011021676,-120.7456933573331
506,Canal Drive and Second Avenue,37.41935186952215,-120.74544795964233
507,Cherry Lane and Alta Vista Lane,37.068854158343974,-120.84175434515512
508,Cherry Lane and Cherry Lane,37.068854158343974,-120.84175434515512
509,Cherry Lane and Peachtree Lane,37.06881871926334,-120.84240487312745
510,Motel Drive and Carol Avenue,37.2883274786402,-120.45470533011613
511,Motel Drive and Merced Avenue,37.29153954186692,-120.46155722965669
512,Motel Drive and Motel Drive,37.29153954186692,-120.46155722965669
513,Motel Drive and Almond Avenue,37.29153954186692,-120.46155722965669
514,Motel Drive and Childs Avenue,37.2883274786402,-120.45470533011613
515,Tucolay Court and Canal Street,37.28210705513496,-120.49099123568995
516,Tucolay Court and Deborah Court,37.28210705513496,-120.49099123568995
517,Olive Street and Olive Street,36.98767224884888,-120.63347391368636
518,Olive Street and Pine Avenue,36.98767224884888,-120.63347391368636
519,Olive Street and Olive Street,36.98767685092543,-120.63425109321261
520,Olive Street and Mitchell Avenue,36.98767685092543,-120.63425109321261
521,Almond Avenue and Vine Avenue,37.382093046023726,-120.63176618168065
522,Almond Avenue and Almond Avenue,37.38212068909641,-120.6235953333706
523,Almond Avenue and Almond Avenue,37.382093046023726,-120.63176618168065
524,99 and 99,37.16513946688727,-120.30479249236576
525,99 and 99,37.170783613427695,-120.30970936724668
526,99 and 99,37.16513946688727,-120.30479249236576
527,Naples Court and Bella Street,37.06774996430304,-120.82065985121315
528,Naples Court and Villa Court,37.06774996430304,-120.82065985121315
529,Monte Vista Avenue and Harrison Avenue,37.04759283529539,-120.84220908605423
530,Monte Vista Avenue and Monte Vista Avenue,37.0468290092905,-120.84165390587026
531,Monte Vista Avenue and Tyler Avenue,37.0468290092905,-120.84165390587026
532,Monte Vista Avenue and Monte Vista Avenue,37.04759283529539,-120.84220908605423
533,Chapman Court and Chapman Drive,37.050024577706466,-120.82977210005829
534,33 and Bunker Road,37.1733160546719,-121.01331483119515
535,33 and Cottonwood Road,37.18773146293625,-121.01286020053605
536,33 and 33,37.1733160546719,-121.01331483119515
537,33 and 33,37.18773146293625,-121.01286020053605
538,Reynolds Avenue and Reynolds Avenue,36.984595530439016,-120.6447044996201
539,Reynolds Avenue and Almond Street,36.984595530439016,-120.6447044996201
540,Reynolds Avenue and Almond Street,36.9848746229617,-120.64470329319138
541,Reynolds Avenue and Reynolds Avenue,36.9848746229617,-120.64470329319138
542,Perimeter Avenue and Perimeter Avenue,37.37755642209511,-120.5588698138925
543,Perimeter Avenue and Perimeter Avenue,37.376734523137735,-120.55890702252543
544,Perimeter Avenue and Ammo Avenue,37.376734523137735,-120.55890702252543
545,Perimeter Avenue and Tanker Court,37.37755642209511,-120.5588698138925
546,Parsons Avenue and Alfarata Boulevard,37.2776686868585,-120.43736565610979
547,Parsons Avenue and Gerard Avenue,37.28041587513749,-120.44643907765284
548,Parsons Avenue and Parsons Avenue,37.28041587513749,-120.44643907765284
549,Parsons Avenue and Parsons Avenue,37.2776686868585,-120.43736565610979
550,Crawford Street and Charles Avenue,37.383964270872966,-120.62167077120519
551,Crawford Street and Cypress Avenue,37.383963867521615,-120.62263768758073
552,Crawford Street and Crawford Street,37.383964270872966,-120.62167077120519
553,Park Street and Park Street,37.28943845344778,-120.31007100417568
554,Park Street and Hupp Street,37.289433963740166,-120.31154226264057
555,Park Street and Cody Street,37.28943845344778,-120.31007100417568
556,Cordova Avenue and El Portal Drive,37.32630604880218,-120.46342229411887
557,Cordova Avenue and Cordova Avenue,37.32630604880218,-120.46342229411887
558,Cordova Avenue and Lassen Court,37.32720145027901,-120.46358693691754
559,Cordova Avenue and Sunset Drive,37.32720145027901,-120.46358693691754
560,Cordova Avenue and Cordova Avenue,37.32720145027901,-120.46358693691754
561,Drake Avenue and Drake Avenue,37.32313494385214,-120.52358440647052
562,Drake Avenue and Chesler Street,37.32313494385214,-120.52358440647052
563,Drake Avenue and Solis Street,37.322445510285,-120.52359270972072
564,Drake Avenue and Drake Avenue,37.322445510285,-120.52359270972072
565,Business Park Way and Business Park Way,37.33088062411059,-120.521519125068
566,Business Park Way and Business Park Way,37.32920157684756,-120.52109732459309
567,Walnut Avenue and Chestnut Lane,37.38943861223043,-120.60433881628758
568,Walnut Avenue and Walnut Avenue,37.38943861223043,-120.60433881628758
569,Walnut Avenue and California Street,37.389424856208095,-120.60889612106381
570,Walnut Avenue and Walnut Avenue,37.389424856208095,-120.60889612106381
571,Sixth Street and M Street,37.05807399170045,-120.84989598639021
572,Sixth Street and Sixth Street,37.05688596852486,-120.85075229733833
573,Sixth Street and Pacheco Boulevard,37.05688596852486,-120.85075229733833
574,Sixth Street and Sixth Street,37.05807399170045,-120.84989598639021
575,Laurel Avenue and Fourth Street,37.35508617941729,-120.60546749515235
576,Laurel Avenue and Fifth Street,37.35525828998792,-120.60648268867959
577,Laurel Avenue and Laurel Avenue,37.35508617941729,-120.60546749515235
578,Laurel Avenue and Laurel Avenue,37.35525828998792,-120.60648268867959
579,Squaw Valley Drive and Dinkey Creek Avenue,37.284153984334836,-120.43025178068908
580,Paulson Road and Gazelle Court,37.329905635767865,-120.45997376191265
581,Paulson Road and Paulson Road,37.329309563751686,-120.45997806664876
582,Paulson Road and Deerfield Court,37.329309563751686,-120.45997806664876
583,Paulson Road and Paulson Road,37.329905635767865,-120.45997376191265
584,Northwood Drive and Crestwood Court,37.31713579633652,-120.48209579059163
585,Northwood Drive and Northwood Drive,37.31713579633652,-120.48209579059163
586,Northwood Drive and Pinewood Court,37.316771703861214,-120.48092670865026
587,Northwood Drive and Northwood Drive,37.316771703861214,-120.48092670865026
588,Volta Road and Volta Road,37.05638329174766,-120.92649317752384
589,Volta Road and 152,37.05638329174766,-120.92649317752384
590,Volta Road and 152,37.0565817228556,-120.92649430583327
591,Volta Road and Volta Road,37.0565817228556,-120.92649430583327
592,Citrus Avenue and Third Street,37.07122859977911,-120.84784773668434
593,Citrus Avenue and Second Street,37.071083542303356,-120.85043482369517
594,Citrus Avenue and Citrus Avenue,37.07122859977911,-120.84784773668434
595,Citrus Avenue and Citrus Avenue,37.071083542303356,-120.85043482369517
596,Webber Court and Durant Way,37.359748273058365,-120.47047535191047
597,Webber Court and Webber Court,37.36049009869016,-120.47046956115183
598,Hardstand Avenue and Hardstand Avenue,37.369066856890214,-120.56602058059056
599,Hardstand Avenue and Unnamed,37.369066856890214,-120.56602058059056
600,Hardstand Avenue and Hardstand Avenue,37.370691834503404,-120.56765831962245
601,Yosemite Avenue and San Jose Avenue,37.33211656798522,-120.48300021462764
602,Yosemite Avenue and Yosemite Avenue,37.33206838827923,-120.4864775029042
